relation_id,source_node_id,source_node_type,source_source_id,target_node_id,target_node_type,target_source_id,relation_type,description,target_citation,target_resolution,source_reference,candidate_confidence,review_status,reviewer_id
REL_00633,SHL_SONGBEN_0040,clause,SHSRC0033,SHL_SONGBEN_0134,clause,SHSRC0033,differential,二條共見小便不利、發熱而結論方不同（小青龍湯 vs 大陷胸湯），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""發熱""]}",0.72,pending,
REL_00634,SHL_SONGBEN_0040,clause,SHSRC0033,SHL_SONGBEN_0147,clause,SHSRC0033,differential,二條共見小便不利、渴而結論方不同（小青龍湯 vs 柴胡桂枝乾薑湯），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""渴""]}",0.72,pending,
REL_00635,SHL_SONGBEN_0040,clause,SHSRC0033,SHL_SONGBEN_0156,clause,SHSRC0033,differential,二條共見小便不利、渴而結論方不同（小青龍湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""渴""]}",0.72,pending,
REL_00636,SHL_SONGBEN_0041,clause,SHSRC0033,SHL_SONGBEN_0073,clause,SHSRC0033,differential,二條共見不渴、渴而結論方不同（小青龍湯 vs 茯苓甘草湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不渴"", ""渴""]}",0.72,pending,
REL_00637,SHL_SONGBEN_0041,clause,SHSRC0033,SHL_SONGBEN_0096,clause,SHSRC0033,differential,二條共見不渴、咳、渴而結論方不同（小青龍湯 vs 小柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不渴"", ""咳"", ""渴""]}",0.72,pending,
REL_00638,SHL_SONGBEN_0046,clause,SHSRC0033,SHL_SONGBEN_0134,clause,SHSRC0033,differential,二條共見無汗、發熱而結論方不同（麻黃湯 vs 大陷胸湯），構成鑒別。,,direct_clause_id,"{""shared"": [""無汗"", ""發熱""]}",0.72,pending,
REL_00639,SHL_SONGBEN_0046,clause,SHSRC0033,SHL_SONGBEN_0170,clause,SHSRC0033,differential,二條共見無汗、發熱而結論方不同（麻黃湯 vs 白虎加人參湯），構成鑒別。,,direct_clause_id,"{""shared"": [""無汗"", ""發熱""]}",0.72,pending,
REL_00640,SHL_SONGBEN_0063,clause,SHSRC0033,SHL_SONGBEN_0136,clause,SHSRC0033,differential,二條共見汗出、無大熱而結論方不同（麻黃杏仁甘草石膏湯 vs 大柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""無大熱""]}",0.72,pending,
REL_00641,SHL_SONGBEN_0071,clause,SHSRC0033,SHL_SONGBEN_0096,clause,SHSRC0033,differential,二條共見小便不利、微熱而結論方不同（五苓散 vs 小柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""微熱""]}",0.72,pending,
REL_00642,SHL_SONGBEN_0073,clause,SHSRC0033,SHL_SONGBEN_0096,clause,SHSRC0033,differential,二條共見不渴、渴而結論方不同（茯苓甘草湯 vs 小柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不渴"", ""渴""]}",0.72,pending,
REL_00643,SHL_SONGBEN_0074,clause,SHSRC0033,SHL_SONGBEN_0170,clause,SHSRC0033,differential,二條共見渴欲飲水、發熱而結論方不同（五苓散 vs 白虎加人參湯），構成鑒別。,,direct_clause_id,"{""shared"": [""渴欲飲水"", ""發熱""]}",0.72,pending,
REL_00644,SHL_SONGBEN_0082,clause,SHSRC0033,SHL_SONGBEN_0095,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（真武湯 vs 桂枝湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00645,SHL_SONGBEN_0082,clause,SHSRC0033,SHL_SONGBEN_0101,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（真武湯 vs 小柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00646,SHL_SONGBEN_0082,clause,SHSRC0033,SHL_SONGBEN_0149,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（真武湯 vs 半夏瀉心湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00647,SHL_SONGBEN_0082,clause,SHSRC0033,SHL_SONGBEN_0165,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（真武湯 vs 大柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00648,SHL_SONGBEN_0092,clause,SHSRC0033,SHL_SONGBEN_0134,clause,SHSRC0033,differential,二條共見發熱、頭痛而結論方不同（四逆湯 vs 大陷胸湯），構成鑒別。,,direct_clause_id,"{""shared"": [""發熱"", ""頭痛""]}",0.72,pending,
REL_00649,SHL_SONGBEN_0095,clause,SHSRC0033,SHL_SONGBEN_0101,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（桂枝湯 vs 小柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00650,SHL_SONGBEN_0095,clause,SHSRC0033,SHL_SONGBEN_0149,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（桂枝湯 vs 半夏瀉心湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00651,SHL_SONGBEN_0095,clause,SHSRC0033,SHL_SONGBEN_0165,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（桂枝湯 vs 大柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00652,SHL_SONGBEN_0096,clause,SHSRC0033,SHL_SONGBEN_0147,clause,SHSRC0033,differential,二條共見小便不利、往來寒熱、渴而結論方不同（小柴胡湯 vs 柴胡桂枝乾薑湯），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""往來寒熱"", ""渴""]}",0.72,pending,
REL_00653,SHL_SONGBEN_0096,clause,SHSRC0033,SHL_SONGBEN_0156,clause,SHSRC0033,differential,二條共見小便不利、渴而結論方不同（小柴胡湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""渴""]}",0.72,pending,
REL_00654,SHL_SONGBEN_0097,clause,SHSRC0033,SHL_SONGBEN_0147,clause,SHSRC0033,differential,二條共見往來寒熱、渴而結論方不同（小柴胡湯 vs 柴胡桂枝乾薑湯），構成鑒別。,,direct_clause_id,"{""shared"": [""往來寒熱"", ""渴""]}",0.72,pending,
REL_00655,SHL_SONGBEN_0101,clause,SHSRC0033,SHL_SONGBEN_0149,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（小柴胡湯 vs 半夏瀉心湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00656,SHL_SONGBEN_0101,clause,SHSRC0033,SHL_SONGBEN_0165,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（小柴胡湯 vs 大柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00657,SHL_SONGBEN_0134,clause,SHSRC0033,SHL_SONGBEN_0147,clause,SHSRC0033,differential,二條共見小便不利、頭汗出而結論方不同（大陷胸湯 vs 柴胡桂枝乾薑湯），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""頭汗出""]}",0.72,pending,
REL_00658,SHL_SONGBEN_0134,clause,SHSRC0033,SHL_SONGBEN_0152,clause,SHSRC0033,differential,二條共見短氣、頭痛而結論方不同（大陷胸湯 vs 十棗湯），構成鑒別。,,direct_clause_id,"{""shared"": [""短氣"", ""頭痛""]}",0.72,pending,
REL_00659,SHL_SONGBEN_0134,clause,SHSRC0033,SHL_SONGBEN_0170,clause,SHSRC0033,differential,二條共見無汗、發熱而結論方不同（大陷胸湯 vs 白虎加人參湯），構成鑒別。,,direct_clause_id,"{""shared"": [""無汗"", ""發熱""]}",0.72,pending,
REL_00660,SHL_SONGBEN_0134,clause,SHSRC0033,SHL_SONGBEN_0175,clause,SHSRC0033,differential,二條共見小便不利、短氣而結論方不同（大陷胸湯 vs 甘草附子湯），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""短氣""]}",0.72,pending,
REL_00661,SHL_SONGBEN_0136,clause,SHSRC0033,SHL_SONGBEN_0162,clause,SHSRC0033,differential,二條共見汗出、無大熱而結論方不同（大柴胡湯 vs 桂枝湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""無大熱""]}",0.72,pending,
REL_00662,SHL_SONGBEN_0146,clause,SHSRC0033,SHL_SONGBEN_0149,clause,SHSRC0033,differential,二條共見嘔、發熱而結論方不同（柴胡桂枝湯 vs 半夏瀉心湯），構成鑒別。,,direct_clause_id,"{""shared"": [""嘔"", ""發熱""]}",0.72,pending,
REL_00663,SHL_SONGBEN_0147,clause,SHSRC0033,SHL_SONGBEN_0156,clause,SHSRC0033,differential,二條共見小便不利、渴而結論方不同（柴胡桂枝乾薑湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""渴""]}",0.72,pending,
REL_00664,SHL_SONGBEN_0147,clause,SHSRC0033,SHL_SONGBEN_0169,clause,SHSRC0033,differential,二條共見心煩、渴而結論方不同（柴胡桂枝乾薑湯 vs 白虎加人參湯），構成鑒別。,,direct_clause_id,"{""shared"": [""心煩"", ""渴""]}",0.72,pending,
REL_00665,SHL_SONGBEN_0149,clause,SHSRC0033,SHL_SONGBEN_0165,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（半夏瀉心湯 vs 大柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00666,SHL_SONGBEN_0152,clause,SHSRC0033,SHL_SONGBEN_0157,clause,SHSRC0033,differential,二條共見下利、心下痞硬、汗出而結論方不同（十棗湯 vs 生薑瀉心湯），構成鑒別。,,direct_clause_id,"{""shared"": [""下利"", ""心下痞硬"", ""汗出""]}",0.72,pending,
REL_00667,SHL_SONGBEN_0152,clause,SHSRC0033,SHL_SONGBEN_0158,clause,SHSRC0033,differential,二條共見下利、乾嘔、心下痞硬而結論方不同（十棗湯 vs 甘草瀉心湯），構成鑒別。,,direct_clause_id,"{""shared"": [""下利"", ""乾嘔"", ""心下痞硬""]}",0.72,pending,
REL_00668,SHL_SONGBEN_0152,clause,SHSRC0033,SHL_SONGBEN_0165,clause,SHSRC0033,differential,二條共見下利、汗出而結論方不同（十棗湯 vs 大柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""下利"", ""汗出""]}",0.72,pending,
REL_00669,SHL_SONGBEN_0152,clause,SHSRC0033,SHL_SONGBEN_0175,clause,SHSRC0033,differential,二條共見汗出、短氣而結論方不同（十棗湯 vs 甘草附子湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""短氣""]}",0.72,pending,
REL_00670,SHL_SONGBEN_0155,clause,SHSRC0033,SHL_SONGBEN_0164,clause,SHSRC0033,differential,二條共見心下痞、惡寒而結論方不同（附子瀉心湯 vs 桂枝湯），構成鑒別。,,direct_clause_id,"{""shared"": [""心下痞"", ""惡寒""]}",0.72,pending,
REL_00671,SHL_SONGBEN_0156,clause,SHSRC0033,SHL_SONGBEN_0169,clause,SHSRC0033,differential,二條共見口燥、渴而結論方不同（五苓散 vs 白虎加人參湯），構成鑒別。,,direct_clause_id,"{""shared"": [""口燥"", ""渴""]}",0.72,pending,
REL_00672,SHL_SONGBEN_0157,clause,SHSRC0033,SHL_SONGBEN_0158,clause,SHSRC0033,differential,二條共見下利、心下痞硬、腹中雷鳴而結論方不同（生薑瀉心湯 vs 甘草瀉心湯），構成鑒別。,,direct_clause_id,"{""shared"": [""下利"", ""心下痞硬"", ""腹中雷鳴""]}",0.72,pending,
REL_00673,SHL_SONGBEN_0157,clause,SHSRC0033,SHL_SONGBEN_0165,clause,SHSRC0033,differential,二條共見下利、汗出而結論方不同（生薑瀉心湯 vs 大柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""下利"", ""汗出""]}",0.72,pending,
REL_00674,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0212,clause,SHSRC0033,differential,二條共見不惡寒、發熱而結論方不同（大承氣湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不惡寒"", ""發熱""]}",0.72,pending,
REL_00675,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0221,clause,SHSRC0033,differential,二條共見不惡寒、喘、汗出而結論方不同（大承氣湯 vs 梔子豉湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不惡寒"", ""喘"", ""汗出"", ""發熱"", ""腹滿""]}",0.72,pending,
REL_00676,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0224,clause,SHSRC0033,differential,二條共見汗出、汗多而結論方不同（大承氣湯 vs 豬苓湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""汗多""]}",0.72,pending,
REL_00677,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0231,clause,SHSRC0033,differential,二條共見潮熱、短氣而結論方不同（大承氣湯 vs 小柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""潮熱"", ""短氣""]}",0.72,pending,
REL_00678,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0236,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（大承氣湯 vs 茵陳蒿湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00679,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0240,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（大承氣湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00680,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0244,clause,SHSRC0033,differential,二條共見不惡寒、惡寒、汗出而結論方不同（大承氣湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""不惡寒"", ""惡寒"", ""汗出"", ""發熱""]}",0.72,pending,
REL_00681,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0253,clause,SHSRC0033,differential,二條共見汗多、發熱而結論方不同（大承氣湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗多"", ""發熱""]}",0.72,pending,
REL_00682,SHL_SONGBEN_0209,clause,SHSRC0033,SHL_SONGBEN_0212,clause,SHSRC0033,differential,二條共見不大便、發熱而結論方不同（大承氣湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不大便"", ""發熱""]}",0.72,pending,
REL_00683,SHL_SONGBEN_0209,clause,SHSRC0033,SHL_SONGBEN_0214,clause,SHSRC0033,differential,二條共見不大便、潮熱而結論方不同（大承氣湯 vs 小承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不大便"", ""潮熱""]}",0.72,pending,
REL_00684,SHL_SONGBEN_0209,clause,SHSRC0033,SHL_SONGBEN_0215,clause,SHSRC0033,differential,二條共見潮熱、燥屎而結論方不同（大承氣湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""潮熱"", ""燥屎""]}",0.72,pending,
REL_00685,SHL_SONGBEN_0209,clause,SHSRC0033,SHL_SONGBEN_0231,clause,SHSRC0033,differential,二條共見噦、潮熱而結論方不同（大承氣湯 vs 小柴胡湯），構成鑒別。,,direct_clause_id,"{""shared"": [""噦"", ""潮熱""]}",0.72,pending,
REL_00686,SHL_SONGBEN_0209,clause,SHSRC0033,SHL_SONGBEN_0241,clause,SHSRC0033,differential,二條共見不大便、燥屎而結論方不同（大承氣湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不大便"", ""燥屎""]}",0.72,pending,
REL_00687,SHL_SONGBEN_0209,clause,SHSRC0033,SHL_SONGBEN_0257,clause,SHSRC0033,differential,二條共見不大便、發熱而結論方不同（大承氣湯 vs 抵當湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不大便"", ""發熱""]}",0.72,pending,
REL_00688,SHL_SONGBEN_0212,clause,SHSRC0033,SHL_SONGBEN_0214,clause,SHSRC0033,differential,二條共見不大便、譫語而結論方不同（大承氣湯 vs 小承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不大便"", ""譫語""]}",0.72,pending,
REL_00689,SHL_SONGBEN_0212,clause,SHSRC0033,SHL_SONGBEN_0221,clause,SHSRC0033,differential,二條共見不惡寒、發熱而結論方不同（大承氣湯 vs 梔子豉湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不惡寒"", ""發熱""]}",0.72,pending,
REL_00690,SHL_SONGBEN_0212,clause,SHSRC0033,SHL_SONGBEN_0244,clause,SHSRC0033,differential,二條共見不惡寒、發熱而結論方不同（大承氣湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""不惡寒"", ""發熱""]}",0.72,pending,
REL_00691,SHL_SONGBEN_0212,clause,SHSRC0033,SHL_SONGBEN_0257,clause,SHSRC0033,differential,二條共見不大便、發熱而結論方不同（大承氣湯 vs 抵當湯），構成鑒別。,,direct_clause_id,"{""shared"": [""不大便"", ""發熱""]}",0.72,pending,
REL_00692,SHL_SONGBEN_0214,clause,SHSRC0033,SHL_SONGBEN_0215,clause,SHSRC0033,differential,二條共見潮熱、譫語而結論方不同（小承氣湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""潮熱"", ""譫語""]}",0.72,pending,
REL_00693,SHL_SONGBEN_0214,clause,SHSRC0033,SHL_SONGBEN_0220,clause,SHSRC0033,differential,二條共見潮熱、譫語而結論方不同（小承氣湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""潮熱"", ""譫語""]}",0.72,pending,
REL_00694,SHL_SONGBEN_0219,clause,SHSRC0033,SHL_SONGBEN_0221,clause,SHSRC0033,differential,二條共見腹滿、身重而結論方不同（白虎湯 vs 梔子豉湯），構成鑒別。,,direct_clause_id,"{""shared"": [""腹滿"", ""身重""]}",0.72,pending,
REL_00695,SHL_SONGBEN_0221,clause,SHSRC0033,SHL_SONGBEN_0236,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（梔子豉湯 vs 茵陳蒿湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00696,SHL_SONGBEN_0221,clause,SHSRC0033,SHL_SONGBEN_0240,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（梔子豉湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00697,SHL_SONGBEN_0221,clause,SHSRC0033,SHL_SONGBEN_0244,clause,SHSRC0033,differential,二條共見不惡寒、汗出、發熱而結論方不同（梔子豉湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""不惡寒"", ""汗出"", ""發熱""]}",0.72,pending,
REL_00698,SHL_SONGBEN_0223,clause,SHSRC0033,SHL_SONGBEN_0236,clause,SHSRC0033,differential,二條共見小便不利、發熱而結論方不同（豬苓湯 vs 茵陳蒿湯），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""發熱""]}",0.72,pending,
REL_00699,SHL_SONGBEN_0223,clause,SHSRC0033,SHL_SONGBEN_0244,clause,SHSRC0033,differential,二條共見渴欲飲水、發熱而結論方不同（豬苓湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""渴欲飲水"", ""發熱""]}",0.72,pending,
REL_00700,SHL_SONGBEN_0224,clause,SHSRC0033,SHL_SONGBEN_0236,clause,SHSRC0033,differential,二條共見汗出、渴而結論方不同（豬苓湯 vs 茵陳蒿湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""渴""]}",0.72,pending,
REL_00701,SHL_SONGBEN_0224,clause,SHSRC0033,SHL_SONGBEN_0244,clause,SHSRC0033,differential,二條共見汗出、渴而結論方不同（豬苓湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""渴""]}",0.72,pending,
REL_00702,SHL_SONGBEN_0236,clause,SHSRC0033,SHL_SONGBEN_0240,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（茵陳蒿湯 vs 大承氣湯），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00703,SHL_SONGBEN_0236,clause,SHSRC0033,SHL_SONGBEN_0244,clause,SHSRC0033,differential,二條共見汗出、渴、發熱而結論方不同（茵陳蒿湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""渴"", ""發熱""]}",0.72,pending,
REL_00704,SHL_SONGBEN_0240,clause,SHSRC0033,SHL_SONGBEN_0244,clause,SHSRC0033,differential,二條共見汗出、發熱而結論方不同（大承氣湯 vs 五苓散），構成鑒別。,,direct_clause_id,"{""shared"": [""汗出"", ""發熱""]}",0.72,pending,
REL_00705,SHL_SONGBEN_0307,clause,SHSRC0033,SHL_SONGBEN_0316,clause,SHSRC0033,differential,二條共見小便不利、腹痛而結論方不同（桃花湯 vs 真武湯方（附加減法）），構成鑒別。,,direct_clause_id,"{""shared"": [""小便不利"", ""腹痛""]}",0.72,pending,
