variant_id,source_id,clause_id,base_version,variant_version,variant_book,base_text,variant_text,similarity,notable_differences,candidate_confidence,candidate_source_level,manual_status,review_status,reviewer_id,source_resolution
VR_GUIBEN_0166,SHSRC0050,SHL_SONGBEN_0175,songben,guiben,傷寒雜病論_桂本,風濕相搏，骨節疼煩，掣痛不得屈伸，近之則痛劇，汗出短氣，小便不利，惡風不欲去衣，或身微腫者，甘草附子湯主之。,"5.33
風濕相搏，骨節疼煩，掣痛，不得屈伸，近之則痛劇，汗出，短氣，小便不利，惡風，不欲去衣，或身微腫者，甘草附子湯主之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0167,SHSRC0050,SHL_SONGBEN_0176,songben,guiben,傷寒雜病論_桂本,傷寒，脈浮滑，此以表有熱，裏有寒，白虎湯主之。,"8.52
傷寒，脈浮滑，此以裏有熱，表無寒也，白虎湯主之。",0.686,"[""傷寒雜病論_桂本獨有用字：\n.258也無""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0168,SHSRC0050,SHL_SONGBEN_0177,songben,guiben,傷寒雜病論_桂本,傷寒，脈結代，心動悸，炙甘草湯主之。,"8.53
傷寒，脈結促，心動悸者，炙甘草湯主之。",0.741,"[""宋本獨有用字：代"", ""傷寒雜病論_桂本獨有用字：\n.358促者""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0169,SHSRC0050,SHL_SONGBEN_0179,songben,guiben,傷寒雜病論_桂本,問曰：病有太陽陽明，有正陽陽明，有少陽陽明，何謂也？答曰：太陽陽明者，脾約是也；正陽陽明者，胃家實是也；少陽陽明者，發汗利小便已，胃中燥煩實，大便難是也。,"9.1
問曰：病有太陽陽明，有正陽陽明，有少陽陽明，何謂也？答曰：太陽陽明者，脾約是也；正陽陽明者，胃家實是也；少陽陽明者，發汗，利小便已，胃中燥煩實，大便難是也。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0170,SHSRC0050,SHL_SONGBEN_0180,songben,guiben,傷寒雜病論_桂本,陽明之為病，胃家實是也。,"9.2
陽明之為病，胃家實是也。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0171,SHSRC0050,SHL_SONGBEN_0181,songben,guiben,傷寒雜病論_桂本,問曰：何緣得陽明病？答曰：太陽病，若發汗，若下，若利小便，此亡津液，胃中乾燥，因轉屬陽明。不更衣，內實，大便難者，此名陽明也。,"9.3
問曰：何緣得陽明病？答曰：太陽病若發汗，若下，若利小便，此亡津液，胃中乾燥，因轉屬陽明，不更衣，內實，大便難者，此名陽明也。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0172,SHSRC0050,SHL_SONGBEN_0182,songben,guiben,傷寒雜病論_桂本,問曰：陽明病外證云何？答曰：身熱，汗自出，不惡寒，反惡熱也。,"9.4
問曰：陽明病外證云何？答曰：身熱，汗自出，不惡寒，反惡熱也。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0173,SHSRC0050,SHL_SONGBEN_0183,songben,guiben,傷寒雜病論_桂本,問曰：病有得之一日，不發熱而惡寒者，何也？答曰：雖得之一日，惡寒將自罷，即自汗出而惡熱也。,"9.5
問曰：病有得之一日，不發熱而惡寒者，何也？答曰：雖得之一日，惡寒將自罷，即自汗出而惡熱也。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0174,SHSRC0050,SHL_SONGBEN_0184,songben,guiben,傷寒雜病論_桂本,問曰：惡寒何故自罷？答曰：陽明居中，主土也，萬物所歸，無所復傳，始雖惡寒，二日自止，此為陽明病也。,"9.6
問曰：惡寒何故自罷？答曰：陽明居中，主土也，萬物所歸，無所復傳，始雖惡寒，二日自止，此為陽明病也。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0175,SHSRC0050,SHL_SONGBEN_0185,songben,guiben,傷寒雜病論_桂本,本太陽，初得病時，發其汗，汗先出不徹，因轉屬陽明也。傷寒發熱，無汗，嘔不能食，而反汗出濈濈然者，是轉屬陽明也。,"9.8
傷寒發熱，無汗，嘔不能食，而反汗出濈濈然者，是轉屬陽明也。",0.73,"[""宋本獨有用字：先其初因太得徹時本病"", ""傷寒雜病論_桂本獨有用字：\n.89""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0176,SHSRC0050,SHL_SONGBEN_0186,songben,guiben,傷寒雜病論_桂本,傷寒三日，陽明脈大。,"9.9
傷寒三日，陽明脈大者，此為不傳也。",0.7,"[""傷寒雜病論_桂本獨有用字：\n.9不也傳此為者""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0177,SHSRC0050,SHL_SONGBEN_0187,songben,guiben,傷寒雜病論_桂本,傷寒脈浮而緩，手足自溫者，是為繫在太陰。太陰者，身當發黃，若小便自利者，不能發黃；至七八日，大便鞕者，為陽明病也。,9.10 傷寒，脈浮而緩，手足自溫者，是為繫在太陰；太陰者，身當發黃；若小便自利者，不能發黃；至七八日，大便鞕者，為陽明病也。,1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0178,SHSRC0050,SHL_SONGBEN_0188,songben,guiben,傷寒雜病論_桂本,傷寒轉繫陽明者，其人濈然微汗出也。,"9.11
傷寒轉屬陽明者，其人濈然微汗出也。",0.857,"[""宋本獨有用字：繫"", ""傷寒雜病論_桂本獨有用字：\n.19屬""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0179,SHSRC0050,SHL_SONGBEN_0189,songben,guiben,傷寒雜病論_桂本,陽明中風，口苦咽乾，腹滿微喘，發熱惡寒，脈浮而緊。若下之，則腹滿，小便難也。,"9.12
陽明中風，口苦，咽乾，腹滿，微喘，發熱，惡風，脈浮而緩，若下之，則腹滿，小便難也。",0.857,"[""宋本獨有用字：寒緊"", ""傷寒雜病論_桂本獨有用字：\n.129緩""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0180,SHSRC0050,SHL_SONGBEN_0190,songben,guiben,傷寒雜病論_桂本,陽明病，若能食，名中風；不能食，名中寒。,"9.13
陽明病若能食，名中風；不能食，名中寒。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0181,SHSRC0050,SHL_SONGBEN_0191,songben,guiben,傷寒雜病論_桂本,陽明病，若中寒者，不能食，小便不利，手足濈然汗出，此欲作固瘕，必大便初鞕後溏。所以然者，以胃中冷，水穀不別故也。,"9.14
陽明病，若中寒者，不能食，小便不利，手足濈然汗出，此欲作固瘕，必大便初鞕後溏。所以然者，以胃中冷，水穀不別故也。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0182,SHSRC0050,SHL_SONGBEN_0192,songben,guiben,傷寒雜病論_桂本,陽明病，初欲食，小便反不利，大便自調，其人骨節疼，翕翕如有熱狀，奄然發狂，濈然汗出而解者，此水不勝穀氣，與汗共并，脈緊則愈。,"9.15
陽明病，初欲食，小便不利，大便自調，其人骨節疼，翕翕然如有熱狀，奄然發狂，濈然汗出而解者，此水不勝穀氣，與汗共並，脈小則愈。",0.86,"[""宋本獨有用字：反并緊"", ""傷寒雜病論_桂本獨有用字：\n.159並""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0183,SHSRC0050,SHL_SONGBEN_0193,songben,guiben,傷寒雜病論_桂本,陽明病，欲解時，從申至戌上。,"9.16
陽明病，欲解時，從申至戌上。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0184,SHSRC0050,SHL_SONGBEN_0194,songben,guiben,傷寒雜病論_桂本,陽明病，不能食，攻其熱必噦，所以然者，胃中虛冷故也。以其人本虛，攻其熱必噦。,"9.17
陽明病，不能食，攻其熱必噦。所以然者，其人本虛，胃中冷故也。",0.816,"[""傷寒雜病論_桂本獨有用字：\n.179""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0185,SHSRC0050,SHL_SONGBEN_0195,songben,guiben,傷寒雜病論_桂本,陽明病，脈遲，食難用飽，飽則微煩頭眩，必小便難，此欲作穀癉，雖下之，腹滿如故，所以然者，脈遲故也。,"9.18
陽明病，脈遲，食難用飽，飽則微煩，頭眩，必小便難，此欲作穀疸，雖下之，腹滿如故。所以然者，脈遲故也。",0.946,"[""宋本獨有用字：癉"", ""傷寒雜病論_桂本獨有用字：\n.189疸""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0186,SHSRC0050,SHL_SONGBEN_0196,songben,guiben,傷寒雜病論_桂本,陽明病，法多汗，反無汗，其身如蟲行皮中狀者，此以久虛故也。,"9.19
陽明病，法多汗，反無汗，其身如蟲行皮中狀者，此以久虛故也。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0187,SHSRC0050,SHL_SONGBEN_0197,songben,guiben,傷寒雜病論_桂本,陽明病，反無汗而小便利，二三日嘔而欬，手足厥者，必苦頭痛；若不欬，不嘔，手足不厥者，頭不痛。,"9.20
陽明病，反無汗，而小便利，二三日嘔而咳，手足厥者，必苦頭痛；若不咳、不嘔、手足不厥者，頭不痛。",0.882,"[""宋本獨有用字：欬"", ""傷寒雜病論_桂本獨有用字：\n.029、咳""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0188,SHSRC0050,SHL_SONGBEN_0199,songben,guiben,傷寒雜病論_桂本,陽明病，無汗，小便不利，心中懊憹者，身必發黃。,"9.22
陽明病，無汗，小便不利，心中懊憹者，身必發黃。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0189,SHSRC0050,SHL_SONGBEN_0200,songben,guiben,傷寒雜病論_桂本,陽明病，被火，額上微汗出，而小便不利者，必發黃。,"9.23
陽明病，被火，額上微汗出，而小便不利者，必發黃。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0190,SHSRC0050,SHL_SONGBEN_0201,songben,guiben,傷寒雜病論_桂本,陽明病，脈浮而緊者，必潮熱，發作有時，但浮者，必盜汗出。,"9.24
陽明病，脈浮而大者，必潮熱，發作有時，但浮者，必自汗出。",0.8,"[""宋本獨有用字：盜緊"", ""傷寒雜病論_桂本獨有用字：\n.249大自""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0191,SHSRC0050,SHL_SONGBEN_0202,songben,guiben,傷寒雜病論_桂本,陽明病，口燥，但欲漱水，不欲嚥者，此必衄。,"9.25
陽明病，口燥，但欲漱水，不欲嚥者，此必衄。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0192,SHSRC0050,SHL_SONGBEN_0203,songben,guiben,傷寒雜病論_桂本,陽明病，本自汗出，醫更重發汗，病已差，尚微煩不了了者，此必大便鞕故也。以亡津液，胃中乾燥，故令大便鞕。當問其小便日幾行。若本小便日三四行，今日再行，故知大便不久出。今為小便數少，以津液當還入胃中，故知不久必大便也。,"9.26
陽明病，本自汗出，醫更重發汗，病已差，尚微煩不了了者，此必大便鞕故也。以亡津液，胃中乾燥，故令大便鞕。當問其小便日幾行，若本小便日三四行，今日再行，則知大便不久必出。所以然者，以小便數少，津液當還入胃中，故知不久必大便也。",0.893,"[""宋本獨有用字：為"", ""傷寒雜病論_桂本獨有用字：\n.269則所然""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0193,SHSRC0050,SHL_SONGBEN_0204,songben,guiben,傷寒雜病論_桂本,傷寒嘔多，雖有陽明證，不可攻之。,"9.27
傷寒嘔多，雖有陽明證，不可攻之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0194,SHSRC0050,SHL_SONGBEN_0205,songben,guiben,傷寒雜病論_桂本,陽明病，心下鞕滿者，不可攻之。攻之，利遂不止者死，利止者愈。,"9.28
陽明證，心下鞕滿者，不可攻之。攻之，利遂不止者死，利止者愈。",0.905,"[""宋本獨有用字：病"", ""傷寒雜病論_桂本獨有用字：\n.289證""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0195,SHSRC0050,SHL_SONGBEN_0206,songben,guiben,傷寒雜病論_桂本,陽明病，面合色赤，不可攻之，必發熱、色黃者，小便不利也。,"9.29
陽明證，眼合色赤，不可攻之，攻之必發熱，色黃者，小便不利也。",0.837,"[""宋本獨有用字：、病面"", ""傷寒雜病論_桂本獨有用字：\n.29眼證""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0196,SHSRC0050,SHL_SONGBEN_0207,songben,guiben,傷寒雜病論_桂本,陽明病，不吐不下，心煩者，可與調胃承氣湯。,"9.30
陽明病，不吐、不下、心煩者，可與調胃承氣湯。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0197,SHSRC0050,SHL_SONGBEN_0208,songben,guiben,傷寒雜病論_桂本,陽明病，脈遲，雖汗出不惡寒者，其身必重，短氣，腹滿而喘，有潮熱者，此外欲解，可攻裏也。手足濈然汗出者，此大便已鞕也，大承氣湯主之；若汗多，微發熱惡寒者，外未解也，其熱不潮，未可與承氣湯；若腹大滿不通者，可與小承氣湯，微和胃氣，勿令致大泄下。,"9.31
陽明病，脈實，雖汗出，而不惡熱者，其身必重，短氣，腹滿而喘，有潮熱者，此外欲解，可攻裏也；手足濈然汗出者，此大便已鞕也，大承氣湯主之；若汗多，微發熱惡寒者，外未解也。其熱不潮者，未可與承氣湯；若腹大滿不通者，可與小承氣湯，微和胃氣，勿令大泄下。",0.922,"[""宋本獨有用字：致遲"", ""傷寒雜病論_桂本獨有用字：\n.139實""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0198,SHSRC0050,SHL_SONGBEN_0209,songben,guiben,傷寒雜病論_桂本,陽明病，潮熱，大便微鞕者，可與大承氣湯，不鞕者，不可與之。若不大便六七日，恐有燥屎，欲知之法，少與小承氣湯。湯入腹中，轉矢氣者，此有燥屎也，乃可攻之；若不轉矢氣者，此但初頭鞕，後必溏，不可攻之，攻之必脹滿不能食也。欲飲水者，與水則噦。其後發熱者，必大便復鞕而少也，以小承氣湯和之。不轉矢氣者，慎不可攻也。,"9.32
陽明病潮熱，大便微鞕者，可以大承氣湯；不鞕者不可與之。若不大便六七日，恐有燥屎，欲知之法，少與小承氣湯；湯入腹中，轉失氣者，此有燥屎也，乃可攻之；若不轉失氣者，此但初頭鞕，後必溏，不可攻之，攻之必脹滿，不能食也，欲飲水者，與水則噦；其後發熱者，必大便復鞕而少也，以小承氣湯和之；不轉失氣者，慎不可攻也。（方見上）",0.95,"[""宋本獨有用字：矢"", ""傷寒雜病論_桂本獨有用字：\n.239上失方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0199,SHSRC0050,SHL_SONGBEN_0210,songben,guiben,傷寒雜病論_桂本,夫實則譫語，虛則鄭聲，鄭聲者，重語也。直視，譫語，喘滿者死，下利者亦死。,"9.33
陽明病，實則讝語，虛則鄭聲，鄭聲者，重語也。直視、讝語、喘滿者，死；下利者，亦死。",0.808,"[""宋本獨有用字：夫譫"", ""傷寒雜病論_桂本獨有用字：\n.39、明病讝陽；""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0200,SHSRC0050,SHL_SONGBEN_0211,songben,guiben,傷寒雜病論_桂本,發汗多，若重發汗者，亡其陽，譫語，脈短者死，脈自和者不死。,"9.34
陽明病，發汗多。若重發汗，以亡其陽，讝語、脈短者，死；脈自和者，不死。",0.756,"[""宋本獨有用字：譫"", ""傷寒雜病論_桂本獨有用字：\n.349、以明病讝；""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0201,SHSRC0050,SHL_SONGBEN_0212,songben,guiben,傷寒雜病論_桂本,傷寒若吐若下後，不解，不大便五六日，上至十餘日。日晡所發潮熱，不惡寒，獨語如見鬼狀。若劇者，發則不識人，循衣摸床，惕而不安，微喘直視。脈弦者生，濇者死。微者，但發熱譫語者，大承氣湯主之。若一服利，則止後服。,"9.35
傷寒，若吐、若下後，不解，不大便五六日，上至十餘日，日晡所發潮熱，不惡寒，獨語如見鬼狀；若劇者，發則不識人，循衣摸床，惕而不安，微喘，直視；脈弦者生，濇者死；微者，但發熱，讝語者，大承氣湯主之。（方見前）",0.907,"[""宋本獨有用字：一利服止譫"", ""傷寒雜病論_桂本獨有用字：\n.359、前方讝（）；""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0202,SHSRC0050,SHL_SONGBEN_0213,songben,guiben,傷寒雜病論_桂本,陽明病，其人多汗，以津液外出，胃中燥，大便必鞕，鞕則譫語。小承氣湯主之。若一服譫語止者，更莫復服。,"9.36
陽明病，其人多汗，以津液外出，胃中燥，大便必鞕，鞕則讝語，小承氣湯主之。（方見前）",0.754,"[""宋本獨有用字：一復更服止者若莫譫"", ""傷寒雜病論_桂本獨有用字：\n.369前方見讝（）""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0203,SHSRC0050,SHL_SONGBEN_0215,songben,guiben,傷寒雜病論_桂本,陽明病，譫語，有潮熱，反不能食者，胃中必有燥屎五六枚也。若能食者，但鞕耳。宜大承氣湯下之。,"9.39
陽明病，讝語，有潮熱，反不能食者，胃中必有燥屎五六枚也；若能食者，但鞕爾，宜大承氣湯下之。（方見前）",0.845,"[""宋本獨有用字：耳譫"", ""傷寒雜病論_桂本獨有用字：\n.39前方爾見讝（）；""]",silver,variant_text,,pending,,text_match
