clause_id,source_id,book_title,version,canonical_clause_no,chapter,six_channel,text_type,clause_layer,original_text,normalized_text,contains_formula,formula_names,formula_blocks,symptoms,negated_findings,pulse,disease_patterns,therapy_terms,contraindication_terms,mistreatment_terms,transformation_terms,prognosis_terms,herbs,time_course,collation_notes,logic_words,sha256,review_status,reviewer_id,source_resolution
SHL_SONGBEN_0136,SHSRC0033,傷寒論（宋本）,songben,136.0,辨太陽病脈證並治下,太陽病,original_clause,A,傷寒十餘日，熱結在裏，復往來寒熱者，與大柴胡湯；但結胸，無大熱者，此為水結在胸脇也，但頭微汗出者，大陷胸湯主之。,傷寒十餘日，熱結在裏，復往來寒熱者，與大柴胡湯；但結胸，無大熱者，此為水結在胸脇也，但頭微汗出者，大陷胸湯主之。,True,"[""大柴胡湯"", ""大陷胸湯""]",[],"[""往來寒熱"", ""無大熱"", ""汗出""]",[],[],"[""傷寒"", ""結胸""]",[],[],[],"[""結胸""]",[],[],[],[],"[""但"", ""主之""]",1237650f4e86bd700c8427804c8f196effdc53ecce45135f079cc2138c3244e7,pending,,text_match_multi
SHL_SONGBEN_0137,SHSRC0033,傷寒論（宋本）,songben,137.0,辨太陽病脈證並治下,太陽病,original_clause,A,太陽病，重發汗而復下之，不大便五六日，舌上燥而渴，日晡所小有潮熱，從心下至少腹鞕滿而痛，不可近者，大陷胸湯主之。,太陽病，重發汗而復下之，不大便五六日，舌上燥而渴，日晡所小有潮熱，從心下至少腹鞕滿而痛，不可近者，大陷胸湯主之。,True,"[""大陷胸湯""]",[],"[""不大便"", ""舌上燥"", ""渴"", ""潮熱"", ""少腹硬滿""]",[],[],"[""太陽病""]","[""發汗"", ""下之""]",[],"[""復下之"", ""重發汗""]",[],[],[],"[""五六日""]",[],"[""不可"", ""主之""]",85ec0bac0d64a0cebd28a15053971504df4aa3c2bf2373888687488170b3c7e2,pending,,text_match_multi
SHL_SONGBEN_0138,SHSRC0033,傷寒論（宋本）,songben,138.0,辨太陽病脈證並治下,太陽病,original_clause,A,小結胸病，正在心下，按之則痛，脈浮滑者，小陷胸湯主之。,小結胸病，正在心下，按之則痛，脈浮滑者，小陷胸湯主之。,True,"[""小陷胸湯""]","[{""formula_name"": ""小陷胸湯"", ""composition"": [{""herb"": ""黃連"", ""dose_processing"": ""一兩""}, {""herb"": ""半夏"", ""dose_processing"": ""半升，洗""}, {""herb"": ""栝蔞實"", ""dose_processing"": ""大者一枚""}], ""preparation"": ""右三味，以水六升，先煮栝蔞，取三升，去滓，內諸藥，煮取二升，去滓，"", ""administration"": ""分溫三服。"", ""post_notes"": [], ""raw_text"": ""**小陷胸湯方**\n\n黃連<l>一兩</l>　半夏<l>半升，洗</l>　栝蔞實<l>大者一枚</l>\n\n右三味，以水六升，先煮栝蔞，取三升，去滓，內諸藥，煮取二升，去滓，分溫三服。""}]",[],[],"[""浮滑""]","[""結胸""]",[],[],[],"[""結胸""]",[],"[""半夏"", ""栝蔞實"", ""黃連""]",[],[],"[""主之""]",e0f86158d9335e1548d84c3ce2eec19909c479f21f9cbe789a0f3cebb61acba7,pending,,text_match_multi
SHL_SONGBEN_0139,SHSRC0033,傷寒論（宋本）,songben,139.0,辨太陽病脈證並治下,太陽病,original_clause,A,太陽病，二三日，不能臥，但欲起，心下必結，脈微弱者，此本有寒分也。反下之，若利止，必作結胸；未止者，四日復下之，此作協熱利也。,太陽病，二三日，不能臥，但欲起，心下必結，脈微弱者，此本有寒分也。反下之，若利止，必作結胸；未止者，四日復下之，此作協熱利也。,False,[],[],[],[],"[""微弱""]","[""太陽病"", ""結胸""]","[""下之""]",[],"[""反下之""]","[""協熱利"", ""結胸""]",[],[],"[""二三日"", ""四日""]",[],"[""若"", ""反"", ""必"", ""但""]",7711d1c92256f975f50a849650286f6fd28ce6c9f7faeb25f8db04a09bdf67cd,pending,,text_match_multi
SHL_SONGBEN_0140,SHSRC0033,傷寒論（宋本）,songben,140.0,辨太陽病脈證並治下,太陽病,original_clause,A,太陽病，下之，其脈促，不結胸者，此為欲解也；脈浮者，必結胸；脈緊者，必咽痛；脈弦者，必兩脇拘急；脈細數者，頭痛未止；脈沉緊者，必欲嘔；脈沉滑者，協熱利；脈浮滑者，必下血。,太陽病，下之，其脈促，不結胸者，此為欲解也；脈浮者，必結胸；脈緊者，必咽痛；脈弦者，必兩脇拘急；脈細數者，頭痛未止；脈沉緊者，必欲嘔；脈沉滑者，協熱利；脈浮滑者，必下血。,False,[],[],"[""咽痛"", ""頭痛"", ""欲嘔"", ""下血""]",[],"[""促"", ""浮"", ""緊"", ""弦"", ""細數"", ""沉緊"", ""沉"", ""浮滑"", ""數細"", ""沉滑""]","[""太陽病"", ""結胸""]","[""下之""]",[],"[""下之""]","[""協熱利"", ""結胸""]","[""解"", ""為欲解""]",[],[],[],"[""必"", ""急""]",7a878b8cf2c588f2f8ff7449a897d0eba61edbf86e1a454f1374931c4a3892a6,pending,,text_match_multi
SHL_SONGBEN_0141,SHSRC0033,傷寒論（宋本）,songben,141.0,辨太陽病脈證並治下,太陽病,original_clause,A,病在陽，應以汗解之，反以冷水潠之，若灌之，其熱被劫，不得去，彌更益煩，肉上粟起，意欲飲水，反不渴者，服文蛤散；若不差者，與五苓散。<j>本條前段參別本加入。</j>寒實結胸，無熱證者，與三物小陷胸湯，白散亦可服<j>考《金匱玉函經》、《千金翼方》均無“陷胸湯”及“亦可服”六字。</j>。,病在陽，應以汗解之，反以冷水潠之，若灌之，其熱被劫，不得去，彌更益煩，肉上粟起，意欲飲水，反不渴者，服文蛤散；若不差者，與五苓散。寒實結胸，無熱證者，與三物小陷胸湯，白散亦可服。,True,"[""文蛤散"", ""三物白散"", ""五苓散"", ""小陷胸湯"", ""三物小白散""]","[{""formula_name"": ""文蛤散"", ""composition"": [{""herb"": ""文蛤"", ""dose_processing"": ""五兩""}], ""preparation"": ""右一味，為散，以沸湯和一方寸匕服，湯用五合。（注：本方參別本加入。）"", ""administration"": """", ""post_notes"": [], ""raw_text"": ""**文蛤散方**\n\n文蛤<l>五兩</l>\n\n右一味，為散，以沸湯和一方寸匕服，湯用五合。<j>本方參別本加入。</j>""}, {""formula_name"": ""三物白散"", ""composition"": [{""herb"": ""桔梗"", ""dose_processing"": ""三分""}, {""herb"": ""巴豆"", ""dose_processing"": ""一分，去皮心，熬黑，研如脂""}, {""herb"": ""貝母"", ""dose_processing"": ""三分""}], ""preparation"": ""右三味，為散，內巴豆更於臼中杵之，以"", ""administration"": ""白飲和服。強人半錢匕，羸者減之。病在膈上必吐，在膈下必利。不利，進熱粥一杯；利過不止，進冷粥一杯。"", ""post_notes"": [], ""raw_text"": ""**三物白散方**\n\n桔梗<l>三分</l>　巴豆<l>一分，去皮心，熬黑，研如脂</l>　貝母<l>三分</l>\n\n右三味，為散，內巴豆更於臼中杵之，以白飲和服。強人半錢匕，羸者減之。病在膈上必吐，在膈下必利。不利，進熱粥一杯；利過不止，進冷粥一杯。""}]","[""意欲飲水"", ""反不渴""]",[],[],"[""結胸""]","[""汗解""]",[],[],"[""結胸""]","[""解""]","[""巴豆"", ""文蛤"", ""桔梗"", ""貝母""]",[],"[""本條前段參別本加入。"", ""考《金匱玉函經》、《千金翼方》均無“陷胸湯”及“亦可服”六字。""]","[""若"", ""反""]",f483aaea3c4f6fd211c86b5773e58f5c0c84b6152726b141a7d6c4e0072dfac6,pending,,text_match_multi
SHL_SONGBEN_0142,SHSRC0033,傷寒論（宋本）,songben,142.0,辨太陽病脈證並治下,太陽病,original_clause,A,太陽與少陽并病，頭項強痛，或眩冒，時如結胸，心下痞鞕者，當刺大椎第一間、肺俞、肝俞，慎不可發汗，發汗則譫語、脈弦，五日譫語不止，當刺期門。,太陽與少陽并病，頭項強痛，或眩冒，時如結胸，心下痞鞕者，當刺大椎第一間、肺俞、肝俞，慎不可發汗，發汗則譫語、脈弦，五日譫語不止，當刺期門。,False,[],[],"[""頭項強痛"", ""眩冒"", ""心下痞硬"", ""譫語""]",[],"[""弦""]","[""結胸""]","[""可發汗""]","[""慎不可發汗""]",[],"[""心下痞"", ""結胸"", ""譫語"", ""痞""]",[],[],"[""五日""]",[],"[""不可"", ""或"", ""慎""]",e3defd2fdc14dae2dc270cda8f710cbd9f51a8fff49b8c1a13bdfee376226b06,pending,,text_match_multi
SHL_SONGBEN_0143,SHSRC0033,傷寒論（宋本）,songben,143.0,辨太陽病脈證並治下,太陽病,original_clause,A,婦人中風，發熱惡寒，經水適來，得之七八日，熱除而脈遲身涼，胸脇下滿，如結胸狀，譫語者，此為熱入血室也。當刺期門，隨其實而取之。,婦人中風，發熱惡寒，經水適來，得之七八日，熱除而脈遲身涼，胸脇下滿，如結胸狀，譫語者，此為熱入血室也。當刺期門，隨其實而取之。,False,[],[],"[""發熱"", ""惡寒"", ""胸脅下滿"", ""譫語""]",[],"[""遲""]","[""中風"", ""結胸"", ""熱入血室""]",[],[],[],"[""結胸"", ""譫語""]",[],[],"[""七八日""]",[],"[""得之""]",b5eadfc3e1aca9b175a3b9e33aebd3e067d2c947f820cd9dafbbb7e52da10af3,pending,,text_match_multi
SHL_SONGBEN_0144,SHSRC0033,傷寒論（宋本）,songben,144.0,辨太陽病脈證並治下,太陽病,original_clause,A,婦人中風，七八日續得寒熱，發作有時，經水適斷者，此為熱入血室，其血必結，故使如瘧狀，發作有時，小柴胡湯主之。,婦人中風，七八日續得寒熱，發作有時，經水適斷者，此為熱入血室，其血必結，故使如瘧狀，發作有時，小柴胡湯主之。,True,"[""小柴胡湯""]",[],"[""如瘧狀""]",[],[],"[""中風"", ""熱入血室""]",[],[],[],[],[],[],"[""七八日""]",[],"[""必"", ""主之""]",81cc283e92fa4c999ecd2a1ebc729a0c41667213f252b1b6faf2aa154d8de3b1,pending,,text_match_multi
SHL_SONGBEN_0145,SHSRC0033,傷寒論（宋本）,songben,145.0,辨太陽病脈證並治下,太陽病,original_clause,A,婦人傷寒，發熱，經水適來，晝日明了，暮則譫語，如見鬼狀，此為熱入血室，無犯胃氣及上二焦，必自愈。,婦人傷寒，發熱，經水適來，晝日明了，暮則譫語，如見鬼狀，此為熱入血室，無犯胃氣及上二焦，必自愈。,False,[],[],"[""發熱"", ""譫語"", ""如見鬼狀""]",[],[],"[""傷寒"", ""熱入血室""]",[],[],[],"[""譫語""]","[""必自愈"", ""愈""]",[],[],[],"[""必""]",f0e9d6b46e7903df6d5344c35263452e49bc7a21660018dd61e03fe1e58b0322,pending,,text_match_multi
SHL_SONGBEN_0146,SHSRC0033,傷寒論（宋本）,songben,146.0,辨太陽病脈證並治下,太陽病,original_clause,A,傷寒六七日，發熱，微惡寒，支節煩疼，微嘔，心下支結，外證未去者，柴胡桂枝湯主之。,傷寒六七日，發熱，微惡寒，支節煩疼，微嘔，心下支結，外證未去者，柴胡桂枝湯主之。,True,"[""柴胡桂枝湯""]","[{""formula_name"": ""柴胡桂枝湯"", ""composition"": [{""herb"": ""桂枝"", ""dose_processing"": ""一兩半，去皮""}, {""herb"": ""黃芩"", ""dose_processing"": ""一兩半""}, {""herb"": ""人參"", ""dose_processing"": ""一兩半""}, {""herb"": ""甘草"", ""dose_processing"": ""一兩，炙""}, {""herb"": ""半夏"", ""dose_processing"": ""二合半，洗""}, {""herb"": ""芍藥"", ""dose_processing"": ""一兩半""}, {""herb"": ""大棗"", ""dose_processing"": ""六枚，擘""}, {""herb"": ""生薑"", ""dose_processing"": ""一兩半，切""}, {""herb"": ""柴胡"", ""dose_processing"": ""四兩""}], ""preparation"": ""右九味，以水七升，煮取三升，去滓，"", ""administration"": ""溫服一升。（注：某版下有「本云：人參湯，作如桂枝法，加半夏、柴胡、黃芩；復如柴胡法，今用人參，作半劑。」）"", ""post_notes"": [], ""raw_text"": ""**柴胡桂枝湯方**\n\n桂枝<l>一兩半，去皮</l>　黃芩<l>一兩半</l>　人參<l>一兩半</l>　甘草<l>一兩，炙</l>　半夏<l>二合半，洗</l>　芍藥<l>一兩半</l>　大棗<l>六枚，擘</l>　生薑<l>一兩半，切</l>　柴胡<l>四兩</l>\n\n右九味，以水七升，煮取三升，去滓，溫服一升。<j>某版下有「本云：人參湯，作如桂枝法，加半夏、柴胡、黃芩；復如柴胡法，今用人參，作半劑。」</j>""}]","[""發熱"", ""微惡寒"", ""嘔"", ""心下支結""]",[],[],"[""傷寒""]",[],[],[],[],[],"[""人參"", ""半夏"", ""大棗"", ""柴胡"", ""桂枝"", ""甘草"", ""生薑"", ""芍藥"", ""黃芩""]","[""六七日""]",[],"[""主之""]",659eef7651ee1c0297fad9b637c7700a79222a0c23b5482cb9c916cebaae76c9,pending,,text_match_multi
SHL_SONGBEN_0147,SHSRC0033,傷寒論（宋本）,songben,147.0,辨太陽病脈證並治下,太陽病,original_clause,A,傷寒五六日，已發汗而復下之，胸脇滿微結，小便不利，渴而不嘔，但頭汗出，往來寒熱，心煩者，此為未解也，柴胡桂枝乾薑湯主之。,傷寒五六日，已發汗而復下之，胸脇滿微結，小便不利，渴而不嘔，但頭汗出，往來寒熱，心煩者，此為未解也，柴胡桂枝乾薑湯主之。,True,"[""柴胡桂枝乾薑湯""]","[{""formula_name"": ""柴胡桂枝乾薑湯"", ""composition"": [{""herb"": ""柴胡"", ""dose_processing"": ""半斤""}, {""herb"": ""桂枝"", ""dose_processing"": ""三兩，去皮""}, {""herb"": ""乾薑"", ""dose_processing"": ""二兩""}, {""herb"": ""栝蔞根"", ""dose_processing"": ""四兩""}, {""herb"": ""黃芩"", ""dose_processing"": ""三兩""}, {""herb"": ""牡蠣"", ""dose_processing"": ""二兩，熬""}, {""herb"": ""甘草"", ""dose_processing"": ""二兩，炙""}], ""preparation"": ""右七味，以水一斗二升，煮取六升，去滓，再煎取三升，"", ""administration"": ""溫服一升，日三服。初服微煩，復服，汗出便愈。"", ""post_notes"": [], ""raw_text"": ""**柴胡桂枝乾薑湯方**\n\n柴胡<l>半斤</l>　桂枝<l>三兩，去皮</l>　乾薑<l>二兩</l>　栝蔞根<l>四兩</l>　黃芩<l>三兩</l>　牡蠣<l>二兩，熬</l>　甘草<l>二兩，炙</l>\n\n右七味，以水一斗二升，煮取六升，去滓，再煎取三升，溫服一升，日三服。初服微煩，復服，汗出便愈。""}]","[""胸脅滿"", ""小便不利"", ""渴"", ""頭汗出"", ""往來寒熱"", ""心煩""]","[""不嘔""]",[],"[""傷寒""]","[""發汗"", ""下之""]",[],"[""復下之""]",[],"[""解""]","[""乾薑"", ""柴胡"", ""栝蔞根"", ""桂枝"", ""牡蠣"", ""甘草"", ""黃芩""]","[""五六日""]",[],"[""但"", ""主之""]",749de9fd7b0c47c9af1c4f2262ad74d7381841a8368b0c08b092a719054cff02,pending,,text_match_multi
SHL_SONGBEN_0148,SHSRC0033,傷寒論（宋本）,songben,148.0,辨太陽病脈證並治下,太陽病,original_clause,A,傷寒五六日，頭汗出，微惡寒，手足冷，心下滿，口不欲食，大便鞕，脈細者，此為陽微結，必有表，復有裏也。脈沉，亦在裏也。汗出，為陽微。假令純陰結，不得復有外證，悉入在裏，此為半在裏半在外也。脈雖沉緊，不得為少陰病。所以然者，陰不得有汗，今頭汗出，故知非少陰也。可與小柴胡湯，設不了了者，得屎而解。,傷寒五六日，頭汗出，微惡寒，手足冷，心下滿，口不欲食，大便鞕，脈細者，此為陽微結，必有表，復有裏也。脈沉，亦在裏也。汗出，為陽微。假令純陰結，不得復有外證，悉入在裏，此為半在裏半在外也。脈雖沉緊，不得為少陰病。所以然者，陰不得有汗，今頭汗出，故知非少陰也。可與小柴胡湯，設不了了者，得屎而解。,True,"[""小柴胡湯""]",[],"[""頭汗出"", ""微惡寒"", ""大便硬"", ""汗出""]",[],"[""細"", ""沉"", ""沉緊""]","[""傷寒"", ""少陰病""]",[],[],[],[],"[""解""]",[],"[""五六日""]",[],"[""可與"", ""必""]",e28f2bec524d09ff1b1edd509e55ace865c61f66878f9e1d7037703910c62870,pending,,text_match_multi
SHL_SONGBEN_0149,SHSRC0033,傷寒論（宋本）,songben,149.0,辨太陽病脈證並治下,太陽病,original_clause,A,傷寒五六日，嘔而發熱者，柴胡湯證具，而以他藥下之，柴胡證仍在者，復與柴胡湯。此雖已下之，不為逆，必蒸蒸而振，卻發熱汗出而解。若心下滿而鞕痛者，此為結胸也，大陷胸湯主之。但滿而不痛者，此為痞，柴胡不中與之，宜半夏瀉心湯。,傷寒五六日，嘔而發熱者，柴胡湯證具，而以他藥下之，柴胡證仍在者，復與柴胡湯。此雖已下之，不為逆，必蒸蒸而振，卻發熱汗出而解。若心下滿而鞕痛者，此為結胸也，大陷胸湯主之。但滿而不痛者，此為痞，柴胡不中與之，宜半夏瀉心湯。,True,"[""半夏瀉心湯"", ""小柴胡湯"", ""大陷胸湯""]","[{""formula_name"": ""半夏瀉心湯"", ""composition"": [{""herb"": ""半夏"", ""dose_processing"": ""半升，洗""}, {""herb"": ""黃芩"", ""dose_processing"": """"}, {""herb"": ""乾薑"", ""dose_processing"": """"}, {""herb"": ""人參"", ""dose_processing"": """"}, {""herb"": ""甘草"", ""dose_processing"": ""炙，各三兩""}, {""herb"": ""黃連"", ""dose_processing"": ""一兩""}, {""herb"": ""大棗"", ""dose_processing"": ""十二枚，擘""}], ""preparation"": ""右七味，以水一斗，煮取六升，去滓，再煎取三升，"", ""administration"": ""溫服一升，日三服。"", ""post_notes"": [], ""raw_text"": ""**半夏瀉心湯方**\n\n半夏<l>半升，洗</l>　黃芩　乾薑　人參　甘草<l>炙，各三兩</l>　黃連<l>一兩</l>　大棗<l>十二枚，擘</l>\n\n右七味，以水一斗，煮取六升，去滓，再煎取三升，溫服一升，日三服。""}]","[""嘔"", ""發熱"", ""汗出""]",[],[],"[""傷寒"", ""結胸"", ""痞""]","[""下之""]","[""不中與""]","[""下之""]","[""結胸"", ""痞""]","[""解""]","[""乾薑"", ""人參"", ""半夏"", ""大棗"", ""甘草"", ""黃芩"", ""黃連""]","[""五六日""]",[],"[""若"", ""必"", ""但"", ""宜"", ""主之""]",d0c1c47c24f9727ba399cbff9fc77431017bb01161bab8c2edfea7d2829c4779,pending,,text_match_multi
SHL_SONGBEN_0150,SHSRC0033,傷寒論（宋本）,songben,150.0,辨太陽病脈證並治下,太陽病,original_clause,A,太陽少陽并病，而反下之，成結胸，心下鞕，下利不止，水漿不下，其人心煩。,太陽少陽并病，而反下之，成結胸，心下鞕，下利不止，水漿不下，其人心煩。,False,[],[],"[""心下硬"", ""下利不止"", ""心煩""]",[],[],"[""結胸""]","[""下之""]",[],"[""而反下之""]","[""下利不止"", ""結胸""]",[],[],[],[],"[""反""]",d347fc349a9c312661fd2eddf290b30615c912862c7a57a454cd91381652a402,pending,,text_match_multi
SHL_SONGBEN_0151,SHSRC0033,傷寒論（宋本）,songben,151.0,辨太陽病脈證並治下,太陽病,original_clause,A,脈浮而緊，而復下之，緊反入裏，則作痞，按之自濡，但氣痞耳。,脈浮而緊，而復下之，緊反入裏，則作痞，按之自濡，但氣痞耳。,False,[],[],[],[],"[""浮而緊"", ""浮緊""]","[""痞""]","[""下之""]",[],"[""復下之""]","[""痞""]",[],[],[],[],"[""反"", ""但""]",d7fb818b285addf6348837481c6ff57faf093d50a4f613b1a324e116d94255a2,pending,,text_match_multi
